# time 'Ca2+(a)' 'D(ser137~p,thr34~p,thr75~p!0),PP2A(ca!1,pSite~u!0),Ca2+(a!1)' 'D(ser137~p,thr34~u,thr75~p!0),PP2A(ca!1,pSite~p!0),Ca2+(a!1)' 'D(ser137~p,thr34~u,thr75~p!0),PP2A(ca!1,pSite~u!0),Ca2+(a!1)' 'D(ser137~u,thr34~p,thr75~p!0),PP2A(ca!1,pSite~p!0),Ca2+(a!1)' 'D(ser137~u,thr34~p,thr75~p!0),PP2A(ca!1,pSite~u!0),Ca2+(a!1)' 'D(ser137~u,thr34~u,thr75~p!0),PP2A(ca!1,pSite~p!0),Ca2+(a!1)' 'D(ser137~u,thr34~u,thr75~p!0),PP2A(ca!1,pSite~u!0),Ca2+(a!1)' 'PP2A(ca!0,pSite~p),Ca2+(a!0)' 'PP2A(ca!0,pSite~u!1),Ca2+(a!0),PKA(a!1)' 'PP2A(ca!0,pSite~u),Ca2+(a!0)' 'PP2B(ca1!0,ca2!1,ca3,ca4,state~i),Ca2+(a!0),Ca2+(a!1)' 'PP2B(ca1!0,ca2,ca3!1,ca4,state~i),Ca2+(a!0),Ca2+(a!1)' 'PP2B(ca1!0,ca2,ca3,ca4!1,state~i),Ca2+(a!0),Ca2+(a!1)' 'PP2B(ca1,ca2!0,ca3!1,ca4,state~i),Ca2+(a!0),Ca2+(a!1)' 'PP2B(ca1,ca2!0,ca3,ca4!1,state~i),Ca2+(a!0),Ca2+(a!1)' 'PP2B(ca1,ca2,ca3!0,ca4!1,state~i),Ca2+(a!0),Ca2+(a!1)' 'D(ser137~p!0,thr34~p,thr75~p!1),PP2A(ca!2,pSite~u!1),Ca2+(a!2),PP2C(a!0)' 'D(ser137~p,thr34~u!0,thr75~p!1),PP2A(ca!2,pSite~u!1),Ca2+(a!2),PKA(a!0)' 'D(ser137~u!0,thr34~u,thr75~p!1),PP2A(ca!2,pSite~u!1),CK1(pSite~u!0),Ca2+(a!2)' 'D(ser137~u,thr34~u!0,thr75~p!1),PP2A(ca!2,pSite~p!1),Ca2+(a!2),PKA(a!0)' 'D(ser137~u,thr34~u!0,thr75~p!1),PP2A(ca!2,pSite~u!1),Ca2+(a!2),PKA(a!0)' 'PP2B(ca1!0,ca2!1,ca3!2,ca4!3,state~a),Ca2+(a!0),Ca2+(a!1),Ca2+(a!2),Ca2+(a!3)' 'PP2B(ca1!1,ca2!2,ca3!3,ca4!4,state~a!0),CK1(pSite~p!0),Ca2+(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4)' 'PP2B(ca1!1,ca2!2,ca3!3,ca4!4,state~a!0),D(ser137~p,thr34~p!0,thr75~p),Ca2+(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4)' 'PP2B(ca1!1,ca2!2,ca3!3,ca4!4,state~a!0),D(ser137~p,thr34~p!0,thr75~u),Ca2+(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4)' 'PP2B(ca1!1,ca2!2,ca3!3,ca4!4,state~a!0),D(ser137~u,thr34~p!0,thr75~p),Ca2+(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4)' 'PP2B(ca1!1,ca2!2,ca3!3,ca4!4,state~a!0),D(ser137~u,thr34~p!0,thr75~u),Ca2+(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4)' 'PP2B(ca1!2,ca2!3,ca3!4,ca4!5,state~a!0),D(ser137~p,thr34~p!0,thr75~u!1),CDK5(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4),Ca2+(a!5)' 'PP2B(ca1!2,ca2!3,ca3!4,ca4!5,state~a!0),D(ser137~u,thr34~p!0,thr75~u!1),CDK5(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4),Ca2+(a!5)' 'PP2B(ca1!2,ca2!3,ca3!4,ca4!5,state~a!1),D(ser137~p!0,thr34~p!1,thr75~u),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4),Ca2+(a!5),PP2C(a!0)' 'PP2B(ca1!2,ca2!3,ca3!4,ca4!5,state~a!1),D(ser137~u!0,thr34~p!1,thr75~u),CK1(pSite~u!0),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4),Ca2+(a!5)' 'PP2B(ca1!3,ca2!4,ca3!5,ca4!6,state~a!1),D(ser137~u!0,thr34~p!1,thr75~u!2),CK1(pSite~u!0),CDK5(a!2),Ca2+(a!3),Ca2+(a!4),Ca2+(a!5),Ca2+(a!6)'
 4.350000E+02 7 0 0 0 0 0 0 0 0 0 0 24 9 22 15 15 21 0 0 0 0 0 9 0 0 0 0 7 0 1 0 0 0
 4.355000E+02 13 0 0 0 0 0 0 0 0 0 0 31 15 25 15 12 14 0 0 0 0 0 7 1 0 0 0 6 0 0 0 0 0
 4.360000E+02 11 0 0 0 0 0 0 0 0 0 0 23 11 23 18 15 7 0 0 0 0 0 11 1 0 0 0 11 0 0 0 0 0
 4.365000E+02 5 0 0 0 0 1 0 0 0 0 0 17 10 19 17 14 17 0 0 0 0 0 10 1 0 0 0 14 0 0 0 0 0
 4.370000E+02 14 0 0 0 0 0 0 0 0 0 1 20 19 22 16 7 16 0 0 0 0 0 12 1 0 0 0 7 0 1 0 0 0
 4.375000E+02 9 0 0 0 0 0 0 1 0 0 0 13 22 32 14 11 19 0 0 0 0 0 10 1 0 0 0 7 0 0 0 0 0
 4.380000E+02 8 0 0 0 0 0 0 0 0 0 0 16 15 29 15 11 18 0 0 0 0 0 13 0 0 0 0 9 0 1 0 0 0
 4.385000E+02 7 0 0 0 0 0 0 0 0 0 0 15 14 25 18 15 19 0 0 0 0 0 12 1 0 0 0 10 0 0 0 0 0
 4.390000E+02 10 0 0 0 0 0 0 0 0 0 0 15 11 25 17 17 14 0 0 0 0 0 14 1 0 0 0 10 0 0 0 0 0
 4.395000E+02 9 0 0 0 0 0 0 0 0 0 0 19 17 14 18 20 18 0 0 0 0 0 11 2 0 0 0 8 0 0 0 0 0
 4.400000E+02 11 0 0 0 0 0 0 0 0 0 0 17 15 18 17 16 25 0 0 0 0 0 10 2 0 0 0 9 0 0 0 0 0
 4.405000E+02 11 0 0 0 0 0 0 0 0 0 0 13 20 20 16 20 20 0 0 0 0 0 7 1 0 0 0 12 0 1 0 0 0
 4.410000E+02 8 0 0 0 0 0 0 0 0 0 0 14 17 21 19 14 22 0 0 0 0 0 9 4 0 0 0 9 0 0 0 0 0
 4.415000E+02 8 0 0 0 0 0 0 0 0 0 0 14 18 17 18 14 23 0 0 0 0 0 11 1 0 1 0 10 0 0 0 0 0
 4.420000E+02 7 0 0 0 0 0 0 0 0 0 0 19 14 18 23 19 20 0 0 0 0 0 10 2 0 1 0 4 0 0 0 0 0
 4.425000E+02 6 0 0 0 0 0 0 0 0 0 0 15 14 15 14 17 20 0 0 0 0 0 14 3 0 1 0 8 0 0 0 0 0
 4.430000E+02 7 0 0 0 0 0 0 0 0 0 0 20 19 13 14 14 21 0 0 0 0 0 12 0 0 1 0 7 0 0 0 1 0
 4.435000E+02 18 0 0 0 0 0 0 0 0 0 0 14 19 15 20 16 17 0 0 0 0 0 10 1 0 1 0 7 0 1 0 0 0
 4.440000E+02 5 0 0 0 0 0 0 0 0 0 0 20 22 11 15 18 15 0 0 0 0 0 10 2 0 1 0 8 0 0 0 0 0
 4.445000E+02 10 0 0 0 0 0 0 0 0 0 0 24 19 16 14 15 6 0 0 0 0 0 11 2 0 1 0 8 0 0 0 0 0
 4.450000E+02 9 0 0 0 0 0 0 0 0 0 1 17 14 18 9 20 16 0 0 0 0 0 8 3 0 1 0 9 0 1 0 0 0
 4.455000E+02 5 0 0 0 0 0 0 0 0 0 1 17 19 22 12 20 11 0 0 0 0 0 8 5 0 1 0 5 0 0 0 0 0
 4.460000E+02 9 0 0 0 0 0 0 0 0 0 2 17 14 21 17 16 10 0 0 0 0 0 11 1 0 1 0 5 0 1 0 0 0
 4.465000E+02 8 0 0 0 0 1 0 0 0 0 1 14 19 16 23 18 14 0 0 0 0 0 7 3 0 1 0 3 0 0 0 0 0
 4.470000E+02 5 0 0 0 0 0 0 0 0 0 2 16 17 13 20 20 14 0 0 0 0 0 11 1 0 0 0 5 0 0 0 0 0
 4.475000E+02 8 0 0 0 0 0 0 0 0 0 2 13 15 14 15 14 22 0 0 0 0 0 8 2 0 0 0 11 0 0 0 0 0
 4.480000E+02 7 0 0 0 0 0 0 0 0 0 1 16 11 13 19 12 22 0 0 0 0 0 15 0 0 1 0 7 0 0 0 0 0
 4.485000E+02 5 0 0 0 0 0 0 0 0 0 1 15 12 18 19 12 22 0 0 0 0 0 13 0 0 0 1 6 1 0 0 0 0
 4.490000E+02 11 0 0 0 0 0 0 0 0 0 1 13 14 16 20 14 21 0 0 0 0 0 10 2 0 0 0 7 1 0 0 0 0
 4.495000E+02 14 0 0 0 0 0 0 0 0 0 0 9 17 15 17 23 16 0 0 0 0 0 8 2 1 1 0 6 0 0 0 0 0
 4.500000E+02 9 0 0 0 0 0 0 0 0 0 0 13 22 24 13 20 10 0 0 0 0 0 7 3 0 1 0 6 0 0 0 0 0
 4.505000E+02 5 0 0 0 0 0 0 0 0 0 0 20 16 18 15 18 11 0 0 0 0 0 9 3 0 0 0 7 0 0 0 0 0
 4.510000E+02 7 0 0 0 0 0 0 0 0 0 0 20 18 16 15 19 10 0 0 0 0 0 8 1 0 0 0 10 0 0 0 0 0
 4.515000E+02 2 0 0 0 0 0 0 0 0 0 0 12 24 9 17 21 18 0 0 0 0 0 12 2 0 0 0 5 0 0 0 0 0
 4.520000E+02 11 0 0 0 0 0 0 0 0 0 0 10 16 17 18 14 19 0 0 0 0 0 10 1 0 0 0 9 0 0 0 0 0
 4.525000E+02 13 0 0 0 0 0 0 0 0 0 0 13 20 21 13 14 18 0 0 0 0 0 11 3 0 0 0 3 0 0 0 0 0
 4.530000E+02 9 0 0 0 0 0 0 0 0 0 0 16 18 17 14 18 15 0 0 0 0 0 10 2 0 0 0 6 0 1 0 0 0
 4.535000E+02 7 0 0 0 0 0 0 0 0 0 0 18 19 18 11 18 24 0 0 0 0 0 5 2 0 0 0 8 0 0 0 0 0
 4.540000E+02 8 0 0 0 0 0 0 0 0 0 0 20 18 19 15 18 23 0 0 0 0 0 4 2 0 0 0 5 0 1 0 0 0
 4.545000E+02 9 0 0 0 0 0 0 0 0 0 0 16 11 23 13 19 24 0 0 0 0 0 7 1 0 0 0 8 0 0 0 0 0
 4.550000E+02 13 0 0 0 0 0 0 0 0 0 0 20 18 20 8 24 17 0 0 0 0 0 6 1 0 0 0 6 0 2 0 0 0
 4.555000E+02 9 0 0 0 0 0 0 0 0 0 1 20 12 17 12 18 14 0 0 0 0 0 11 1 0 0 0 11 0 0 0 0 0
 4.560000E+02 8 0 0 0 0 0 0 0 0 0 1 18 13 20 16 15 13 0 0 0 0 0 11 3 0 0 0 8 0 0 0 0 0
 4.565000E+02 10 0 0 0 0 0 0 0 0 0 0 19 10 14 19 12 14 0 0 0 0 0 18 0 0 0 0 5 0 0 0 0 0
 4.570000E+02 10 0 0 0 0 0 0 0 0 0 0 25 14 16 16 11 14 0 0 0 0 0 9 2 0 0 0 8 0 0 0 0 0
 4.575000E+02 10 0 0 0 0 0 0 0 0 0 0 25 18 21 13 8 11 0 0 0 0 0 10 1 0 0 0 6 0 0 0 1 0
 4.580000E+02 6 0 0 0 0 0 0 0 0 0 0 18 20 23 15 9 19 0 0 0 0 0 7 3 0 0 0 4 0 0 0 0 0
 4.585000E+02 7 0 0 0 0 0 0 0 0 0 0 14 18 23 11 10 18 0 0 0 0 0 11 1 0 0 0 7 0 0 0 0 0
 4.590000E+02 8 0 0 0 0 0 0 0 0 0 0 24 12 17 17 12 13 0 0 0 0 0 6 2 0 0 0 7 0 2 0 0 0
 4.595000E+02 12 0 0 0 0 0 0 0 0 0 1 17 14 18 13 12 15 0 0 0 0 0 12 1 0 0 0 6 0 0 0 0 0
 4.600000E+02 9 0 0 0 0 0 0 0 0 0 1 15 17 8 15 14 16 0 0 0 0 0 10 2 0 0 0 8 0 1 0 0 0
 4.605000E+02 7 0 0 0 0 0 0 0 0 0 0 19 18 15 20 20 14 0 0 0 0 0 8 0 0 0 0 3 0 0 0 0 0
 4.610000E+02 6 0 0 0 0 0 0 0 0 0 1 19 12 15 20 19 17 0 0 0 0 0 5 0 0 0 0 7 0 0 0 0 0
 4.615000E+02 8 0 0 0 0 0 0 0 0 0 0 16 16 15 13 18 17 0 0 0 0 0 10 2 0 0 0 4 0 0 0 0 0
 4.620000E+02 2 0 0 0 0 0 0 0 0 0 0 16 15 21 13 20 25 0 0 0 0 0 6 3 0 0 0 2 0 0 0 0 0
 4.625000E+02 9 0 0 0 0 0 0 0 0 0 0 15 17 20 14 12 23 0 0 0 0 0 7 1 0 0 0 6 0 0 0 0 0
 4.630000E+02 8 0 0 0 0 0 0 0 0 0 0 15 19 17 13 13 15 0 0 0 0 0 13 0 0 0 0 6 0 0 0 0 0
 4.635000E+02 7 0 0 0 0 0 0 0 0 0 0 14 21 16 11 20 16 0 0 0 0 0 10 0 0 0 0 6 0 0 0 0 0
 4.640000E+02 9 0 0 0 0 0 0 0 0 0 0 17 15 18 12 17 14 0 0 0 0 0 12 0 0 0 0 6 0 0 0 0 0
 4.645000E+02 3 0 0 0 0 0 0 0 0 0 0 22 14 16 15 16 18 0 0 0 0 0 7 1 0 0 0 8 0 0 0 0 0
 4.650000E+02 16 0 0 0 0 0 0 0 0 0 0 15 12 15 16 17 16 0 0 0 0 0 10 1 0 0 0 5 0 2 0 0 0
 4.655000E+02 11 0 0 0 0 0 0 0 0 0 0 14 10 20 15 20 22 0 0 0 0 0 5 3 0 0 0 5 0 0 0 0 0
 4.660000E+02 10 0 0 0 0 0 0 0 0 0 0 14 15 14 17 28 22 0 0 0 0 0 7 0 0 0 0 2 0 0 0 0 0
 4.665000E+02 7 0 0 0 0 0 0 1 0 0 0 10 17 15 14 23 25 0 0 0 0 0 7 0 0 0 0 6 0 0 0 0 0
 4.670000E+02 14 0 0 0 0 0 0 0 0 0 0 13 20 12 16 15 16 0 0 0 0 0 11 0 0 0 0 7 0 0 0 0 0
 4.675000E+02 8 0 0 0 0 0 0 0 0 0 0 11 18 13 17 18 13 0 0 0 0 0 15 0 0 0 0 5 0 0 0 0 0
 4.680000E+02 8 0 0 0 0 0 0 0 0 0 0 17 21 15 17 15 21 0 0 0 0 0 8 0 0 0 0 4 0 0 0 0 0
 4.685000E+02 14 0 0 0 0 0 0 0 0 0 0 13 20 11 13 15 19 0 0 0 0 0 12 1 0 0 0 4 0 1 0 0 0
 4.690000E+02 6 0 0 0 0 0 0 0 0 0 0 16 21 12 14 15 16 0 0 0 0 0 14 1 0 0 0 3 0 0 0 0 0
 4.695000E+02 8 0 0 0 0 0 0 0 0 0 0 20 19 11 12 12 17 0 0 0 0 0 10 1 0 0 0 9 0 0 0 0 0
 4.700000E+02 8 0 0 0 0 0 0 0 0 0 0 15 17 15 18 12 16 0 0 0 0 0 11 1 0 0 0 7 0 0 0 0 0
 4.705000E+02 11 0 0 0 0 0 0 0 0 0 0 16 20 15 16 11 14 0 0 0 0 0 10 0 0 0 0 8 0 1 0 0 0
 4.710000E+02 8 0 0 0 0 0 0 0 0 0 0 21 14 15 15 17 13 0 0 0 0 0 12 1 0 0 0 6 0 0 0 0 0
 4.715000E+02 11 0 0 0 0 0 0 0 0 0 0 19 14 19 13 16 13 0 0 0 0 0 11 1 0 0 0 4 0 0 0 1 0
 4.720000E+02 8 0 0 0 0 0 0 0 0 0 0 13 16 21 10 14 19 0 0 0 0 0 13 1 0 0 0 6 0 0 0 0 0
 4.725000E+02 11 0 0 0 0 0 0 0 0 0 0 18 14 18 18 17 17 0 0 0 0 0 8 0 0 1 0 5 0 0 0 0 0
 4.730000E+02 8 0 0 0 0 0 0 0 0 0 0 23 15 7 14 24 12 0 0 0 0 0 7 1 0 1 0 8 0 0 1 0 0
 4.735000E+02 8 0 0 0 0 0 0 0 0 0 0 15 15 8 17 22 13 0 0 0 0 0 11 0 0 1 0 7 0 0 0 0 0
 4.740000E+02 11 0 0 0 0 0 0 0 0 0 0 11 11 8 22 23 15 0 0 0 0 0 9 1 0 2 0 6 0 0 0 0 0
 4.745000E+02 10 0 0 0 0 0 0 0 0 0 0 13 13 14 12 16 14 0 0 0 0 0 11 3 0 1 0 7 0 0 0 0 0
 4.750000E+02 9 0 0 0 0 0 0 0 0 0 1 15 21 12 17 11 24 0 0 0 0 0 6 2 0 1 0 5 0 0 0 0 0
 4.755000E+02 7 0 0 0 0 0 0 0 0 0 0 23 23 12 12 11 23 0 0 0 0 0 10 1 0 0 0 3 0 0 0 0 0
 4.760000E+02 11 0 0 0 0 0 0 0 0 0 0 21 19 14 20 15 16 0 0 0 0 0 10 0 0 0 0 1 0 0 0 0 0
 4.765000E+02 4 0 0 0 0 0 0 0 0 0 0 16 16 12 15 13 16 0 0 0 0 0 12 5 0 0 0 2 0 2 0 0 0
 4.770000E+02 10 0 0 0 0 0 0 0 0 0 0 16 18 15 13 14 12 0 0 0 0 0 12 2 0 1 0 5 0 0 0 0 0
 4.775000E+02 6 0 0 0 0 0 0 0 0 0 0 14 17 18 20 17 10 0 0 0 0 0 12 1 0 1 0 3 0 0 0 0 0
 4.780000E+02 5 0 0 0 0 0 0 0 0 0 0 13 17 17 17 9 14 0 0 0 0 0 12 2 0 1 0 7 0 0 0 0 0
 4.785000E+02 18 0 0 0 0 0 0 0 0 0 0 13 18 17 15 18 15 0 0 0 0 0 9 1 0 0 1 3 0 0 0 0 0
 4.790000E+02 9 0 0 0 0 0 0 0 0 0 0 18 17 23 18 14 16 0 0 0 0 0 3 0 0 0 0 8 0 1 0 0 0
 4.795000E+02 10 0 0 0 0 0 0 0 0 0 0 21 15 22 20 14 14 0 0 0 0 0 9 1 0 0 0 3 0 0 0 0 0
 4.800000E+02 7 0 0 0 0 0 0 0 0 0 0 24 20 12 20 16 17 0 0 0 0 0 4 1 0 0 0 8 0 0 0 0 0
 4.805000E+02 9 0 0 0 0 0 0 0 0 0 0 17 15 17 16 16 22 0 0 0 0 0 10 0 0 0 0 5 0 0 0 0 0
 4.810000E+02 10 0 0 0 0 0 0 0 0 0 0 16 13 19 14 16 19 0 0 0 0 0 8 0 0 0 0 10 0 0 0 0 0
 4.815000E+02 11 0 0 0 0 0 0 0 0 0 0 18 14 14 21 20 23 0 0 0 0 0 6 0 0 1 0 5 0 0 0 0 0
 4.820000E+02 7 0 0 0 0 0 0 0 0 0 0 16 16 16 21 18 15 0 0 0 0 0 10 1 0 1 0 4 0 0 0 0 0
 4.825000E+02 3 0 0 0 0 0 0 0 0 0 0 18 19 22 13 18 11 0 0 0 0 0 11 2 0 1 0 4 0 0 0 0 0
 4.830000E+02 7 0 0 0 0 0 0 0 0 0 0 17 15 17 11 16 17 0 0 0 0 0 11 1 0 1 0 8 0 0 0 0 0
 4.835000E+02 6 0 0 0 0 0 0 0 0 0 0 21 16 15 14 13 16 0 0 0 0 0 10 2 0 0 0 7 0 0 0 0 0
 4.840000E+02 9 0 0 0 0 0 0 0 0 0 1 15 20 17 15 15 15 0 0 0 0 0 10 2 0 0 0 4 0 1 0 0 0
 4.845000E+02 11 0 0 0 0 0 0 0 0 0 0 16 23 11 19 13 16 0 0 0 0 0 11 1 0 1 0 2 0 2 0 0 0
 4.850000E+02 6 0 0 0 0 0 0 0 0 0 0 16 19 13 19 16 17 0 0 0 0 0 7 2 0 1 1 6 0 0 0 0 0
 4.855000E+02 3 0 0 0 0 0 0 0 0 0 0 15 21 16 20 17 18 0 0 0 0 0 10 1 0 1 0 2 0 0 0 0 0
 4.860000E+02 6 0 0 0 0 0 0 0 0 0 0 14 20 10 23 22 15 0 0 0 0 0 11 0 0 0 0 4 0 0 0 0 0
 4.865000E+02 9 0 0 0 0 0 0 0 0 0 0 17 20 8 16 19 16 0 0 0 0 0 10 0 0 0 0 8 0 0 0 0 0
 4.870000E+02 12 0 0 0 0 0 0 0 0 0 0 18 18 15 12 19 16 0 0 0 0 0 6 3 0 0 0 8 0 1 0 0 0
 4.875000E+02 4 0 0 0 0 0 0 0 0 0 0 15 15 18 22 14 17 0 0 0 0 0 8 4 0 0 0 6 0 0 0 0 0
 4.880000E+02 7 0 0 0 0 0 0 0 0 0 0 12 16 17 25 22 16 0 0 0 0 0 4 2 0 0 0 7 0 1 0 0 0
 4.885000E+02 13 0 0 0 0 0 0 0 0 0 0 17 16 16 16 23 14 0 0 0 0 0 5 1 0 0 0 10 0 0 0 0 0
 4.890000E+02 9 0 0 0 0 0 0 0 0 0 0 15 15 15 13 22 9 0 0 0 0 0 11 1 0 0 1 10 0 0 0 0 0
 4.895000E+02 10 0 0 0 0 0 0 1 0 0 0 17 11 18 14 17 21 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0
 4.900000E+02 8 0 0 0 0 0 0 0 0 0 0 15 9 18 25 22 18 0 0 0 0 0 7 0 0 0 0 6 0 0 0 0 0
 4.905000E+02 7 0 0 0 0 1 0 0 0 0 1 18 18 11 13 26 21 0 0 0 0 0 7 0 0 0 0 6 0 0 0 0 0
 4.910000E+02 16 0 0 0 0 0 0 0 0 0 2 23 17 16 13 21 19 0 0 0 0 0 6 2 0 0 0 3 0 0 0 0 0
 4.915000E+02 7 0 0 0 0 0 0 0 0 0 1 18 11 20 12 23 15 0 0 0 0 0 13 0 0 0 0 5 0 0 0 0 0
 4.920000E+02 6 0 0 0 0 0 0 0 0 0 2 18 11 17 19 20 11 0 0 0 0 0 9 0 0 0 0 8 0 1 0 0 0
 4.925000E+02 10 0 0 0 0 0 0 0 0 0 0 20 16 16 19 17 7 0 0 0 0 0 12 0 0 0 0 6 0 0 0 0 0
 4.930000E+02 9 0 0 0 0 0 0 0 0 0 0 21 22 23 15 14 11 0 0 0 0 0 10 1 0 0 0 2 0 0 0 0 0
 4.935000E+02 13 0 0 0 0 0 0 0 0 0 0 23 17 19 16 10 11 0 0 0 0 0 8 0 0 0 0 9 0 0 0 0 0
 4.940000E+02 6 0 0 0 0 0 0 0 0 0 0 15 18 18 14 15 17 0 0 0 0 0 6 5 0 0 0 7 0 0 0 0 0
 4.945000E+02 5 0 0 0 0 0 0 0 0 0 0 22 20 19 15 15 11 0 0 0 0 0 6 1 0 0 0 8 0 0 0 0 0
 4.950000E+02 8 0 0 0 0 0 0 0 0 0 0 18 11 19 22 15 17 0 0 0 0 0 10 2 0 0 0 3 0 0 0 0 0
 4.955000E+02 11 0 0 0 0 0 0 0 0 0 1 15 18 12 20 18 17 0 0 0 0 0 7 3 0 0 0 6 0 0 0 0 0
 4.960000E+02 3 0 0 0 0 0 0 0 0 0 0 21 18 10 17 17 19 0 0 0 0 0 15 0 0 0 0 4 0 1 0 0 0
 4.965000E+02 9 0 0 0 0 0 0 0 0 0 0 16 22 13 24 17 12 0 0 0 0 0 12 0 0 0 0 7 0 0 0 0 0
 4.970000E+02 3 0 0 0 0 0 0 0 0 0 0 10 20 19 25 14 9 0 0 0 0 0 12 1 0 0 0 11 0 0 0 1 0
 4.975000E+02 11 0 0 0 0 0 0 0 0 0 0 10 14 21 21 15 12 0 0 0 0 0 14 1 0 0 0 9 0 0 0 0 0
 4.980000E+02 8 0 0 0 0 0 0 0 0 0 0 18 16 25 21 15 20 0 0 0 0 0 8 0 0 0 0 5 0 0 0 0 0
 4.985000E+02 13 0 0 0 0 0 0 0 0 0 0 20 16 22 22 16 16 0 0 0 0 0 10 0 0 0 0 3 0 0 0 0 0
 4.990000E+02 14 0 0 0 0 0 0 0 0 0 0 20 16 24 18 11 16 0 0 0 0 0 8 4 0 0 0 5 0 0 0 0 0
 4.995000E+02 3 0 0 0 0 0 0 0 0 0 0 21 20 21 19 14 18 0 0 0 0 0 8 3 0 0 0 4 0 0 0 0 0
 5.000000E+02 9 0 0 0 0 0 0 0 0 0 0 21 20 15 17 15 12 0 0 0 0 0 11 0 0 0 0 8 0 2 0 0 0
 5.005000E+02 8 0 0 0 0 0 0 0 0 0 0 15 17 16 15 18 16 0 0 0 0 0 10 2 0 0 0 10 0 0 0 0 0
 5.010000E+02 5 0 0 0 0 0 0 0 0 0 0 22 17 17 17 18 13 0 0 0 0 0 13 1 0 0 0 5 0 0 0 0 0
 5.015000E+02 12 0 0 0 0 0 0 0 0 0 0 20 17 14 22 16 14 0 0 0 0 0 14 1 0 0 0 4 0 0 0 0 0
 5.020000E+02 13 0 0 0 0 0 0 0 0 0 0 19 15 20 16 22 24 0 0 0 0 0 4 1 0 0 0 8 0 0 0 0 0
 5.025000E+02 11 0 0 0 0 0 0 0 0 0 0 14 18 16 16 19 23 0 0 0 0 0 11 2 0 0 0 6 0 0 0 0 0
 5.030000E+02 10 0 0 0 0 0 0 0 0 0 0 13 18 18 20 21 23 0 0 0 0 0 9 2 0 0 0 5 0 0 0 0 0
 5.035000E+02 7 0 0 0 0 0 0 0 0 0 1 14 14 19 15 21 19 0 0 0 0 0 10 2 0 0 0 10 0 0 0 1 0
 5.040000E+02 9 0 0 0 0 0 0 0 0 0 0 10 21 17 11 23 22 0 0 0 0 0 14 1 0 0 0 6 0 0 0 0 0
 5.045000E+02 14 0 0 0 0 0 0 0 0 0 0 7 15 18 18 23 17 0 0 0 0 0 15 2 0 0 0 5 0 0 0 0 0
 5.050000E+02 8 0 0 0 0 0 0 0 0 0 0 8 19 17 19 22 18 0 0 0 0 0 6 3 0 0 0 10 0 0 0 0 0
 5.055000E+02 5 0 0 0 0 0 0 0 0 0 0 15 16 25 17 17 16 0 0 0 0 0 6 1 0 0 0 11 0 0 0 0 0
 5.060000E+02 3 0 0 0 0 0 0 0 0 0 0 15 12 17 17 24 11 0 0 0 0 0 10 0 0 0 1 11 0 1 0 0 0
 5.065000E+02 8 0 0 0 0 0 0 0 0 0 0 21 12 14 15 23 10 0 0 0 0 0 11 0 1 0 0 12 0 0 0 0 0
 5.070000E+02 13 0 0 0 0 0 0 0 0 0 0 19 13 19 13 16 19 0 0 0 0 0 13 0 0 0 0 9 0 0 0 0 0
 5.075000E+02 16 0 0 0 0 0 0 0 0 0 1 21 12 17 14 8 21 0 0 0 0 0 15 0 0 0 0 7 0 1 0 0 0
 5.080000E+02 9 0 0 0 0 0 0 0 0 0 1 23 21 11 18 9 21 0 0 0 0 0 12 4 0 0 0 5 0 0 0 0 0
 5.085000E+02 7 0 0 0 0 0 0 0 0 0 1 20 17 17 15 10 25 0 0 0 0 0 13 3 0 0 0 5 0 0 0 0 0
 5.090000E+02 6 0 0 0 0 0 0 0 0 0 0 21 15 16 19 14 21 0 0 0 0 0 14 4 0 0 0 3 0 0 0 0 0
 5.095000E+02 7 0 0 0 0 0 0 0 0 0 0 15 17 19 24 15 20 0 0 0 0 0 12 1 0 0 0 4 0 0 0 0 0
 5.100000E+02 11 0 0 0 0 0 0 0 0 0 0 23 17 18 19 11 18 0 0 0 0 0 11 4 0 0 0 3 0 0 0 0 0
 5.105000E+02 9 0 0 0 0 0 0 0 0 0 0 17 11 16 16 14 16 0 0 0 0 0 15 2 0 1 0 9 0 0 0 0 0
 5.110000E+02 5 0 0 0 0 0 0 0 0 0 0 18 14 15 19 20 15 0 0 0 0 0 11 3 0 0 0 8 0 0 0 0 0
 5.115000E+02 7 0 0 0 0 0 0 0 0 0 0 17 14 17 20 13 13 0 0 0 0 0 11 6 0 1 0 5 0 1 0 0 0
 5.120000E+02 10 0 0 0 0 0 0 0 0 0 0 24 14 16 23 16 13 0 0 0 0 0 9 2 0 0 0 5 0 0 0 0 0
 5.125000E+02 7 0 0 0 0 0 0 0 0 0 0 17 13 12 21 17 14 0 0 0 0 0 10 4 0 0 0 8 0 0 0 0 0
