,cAMP,free_Ca,Ca*,PKA,_CDK5,CK1u,PP2AP,PP2A*Ca,_PP2C,PP2Bactive,PDEP,D,T34,T75,S137
194,0.0,9.198784,40.396184,0.0,64.5646,34.57846,0.0,0.413214,0.0,21.98798,0.0,1863.83,0.0,1056.425757,0.0
195,0.0,9.20019,40.40399,0.0,64.5645,34.59101,0.0,0.41328,0.0,21.99924,0.0,1863.82,0.0,1056.418626,0.0
196,0.0,9.201565,40.411665,0.0,64.5644,34.6033,0.0,0.413345,0.0,22.01031,0.0,1863.82,0.0,1056.421435,0.0
197,0.0,9.202919,40.419219,0.0,64.5643,34.61544,0.0,0.413409,0.0,22.02116,0.0,1863.81,0.0,1056.424093,0.0
198,0.0,9.204241,40.426541,0.0,64.5642,34.62723,0.0,0.413471,0.0,22.03179,0.0,1863.81,0.0,1056.426801,0.0
199,0.0,9.205543,40.433843,0.0,64.5642,34.63886,0.0,0.413533,0.0,22.04222,0.0,1863.8,0.0,1056.429349,0.0
200,0.0,9.206813,40.440913,0.0,64.5641,34.65014,0.0,0.413593,0.0,22.05253,0.0,1863.8,0.0,1056.421946,0.0
201,0.0,9.208062,40.447862,0.0,64.564,34.66138,0.0,0.413652,0.0,22.06254,0.0,1863.79,0.0,1056.424503,0.0
202,0.0,9.209291,40.454691,0.0,64.5639,34.67226,0.0,0.413711,0.0,22.07243,0.0,1863.79,0.0,1056.4269,0.0
203,0.0,9.210497,40.461397,0.0,64.5638,34.683,0.0,0.413767,0.0,22.08212,0.0,1863.78,0.0,1056.429356,0.0
204,0.0,9.211683,40.467983,0.0,64.5638,34.69359,0.0,0.413823,0.0,22.09159,0.0,1863.78,0.0,1056.431662,0.0
205,0.0,9.212837,40.474437,0.0,64.5637,34.70394,0.0,0.413877,0.0,22.10095,0.0,1863.77,0.0,1056.434027,0.0
206,0.0,9.213971,40.480771,0.0,64.5636,34.71404,0.0,0.413931,0.0,22.1101,0.0,1863.77,0.0,1056.426343,0.0
207,0.0,9.215094,40.486994,0.0,64.5635,34.72399,0.0,0.413984,0.0,22.11903,0.0,1863.76,0.0,1056.428508,0.0
208,0.0,9.216185,40.493085,0.0,64.5635,34.73371,0.0,0.414035,0.0,22.12786,0.0,1863.76,0.0,1056.430743,0.0
209,0.0,9.217255,40.499055,0.0,64.5634,34.74328,0.0,0.414085,0.0,22.13648,0.0,1863.75,0.0,1056.432927,0.0
210,0.0,9.218305,40.504905,0.0,64.5633,34.7526,0.0,0.414135,0.0,22.14498,0.0,1863.75,0.0,1056.434961,0.0
211,0.0,9.219334,40.510634,0.0,64.5633,34.76189,0.0,0.414184,0.0,22.15328,0.0,1863.75,0.0,1056.437065,0.0
212,0.0,9.220352,40.516252,0.0,64.5632,34.77084,0.0,0.414232,0.0,22.16147,0.0,1863.74,0.0,1056.429129,0.0
213,0.0,9.221338,40.521738,0.0,64.5631,34.77965,0.0,0.414278,0.0,22.16945,0.0,1863.74,0.0,1056.431052,0.0
214,0.0,9.222315,40.527215,0.0,64.5631,34.78842,0.0,0.414325,0.0,22.17731,0.0,1863.73,0.0,1056.433036,0.0
215,0.0,9.223269,40.532469,0.0,64.563,34.79695,0.0,0.414369,0.0,22.18497,0.0,1863.73,0.0,1056.434978,0.0
216,0.0,9.224214,40.537714,0.0,64.5629,34.80524,0.0,0.414414,0.0,22.19263,0.0,1863.73,0.0,1056.436781,0.0
217,0.0,9.225128,40.542828,0.0,64.5629,34.8135,0.0,0.414458,0.0,22.19997,0.0,1863.72,0.0,1056.438654,0.0
218,0.0,9.22603,40.54783,0.0,64.5628,34.82143,0.0,0.4145,0.0,22.2073,0.0,1863.72,0.0,1056.440496,0.0
219,0.0,9.226922,40.552822,0.0,64.5628,34.82941,0.0,0.414542,0.0,22.21443,0.0,1863.71,0.0,1056.432288,0.0
220,0.0,9.227782,40.557582,0.0,64.5627,34.83707,0.0,0.414582,0.0,22.22145,0.0,1863.71,0.0,1056.433959,0.0
221,0.0,9.228633,40.562333,0.0,64.5626,34.84459,0.0,0.414623,0.0,22.22826,0.0,1863.71,0.0,1056.435691,0.0
222,0.0,9.229472,40.566972,0.0,64.5626,34.85208,0.0,0.414662,0.0,22.23506,0.0,1863.7,0.0,1056.437392,0.0
223,0.0,9.23029,40.57149,0.0,64.5625,34.85943,0.0,0.4147,0.0,22.24165,0.0,1863.7,0.0,1056.439053,0.0
224,0.0,9.231098,40.575998,0.0,64.5625,34.86655,0.0,0.414738,0.0,22.24814,0.0,1863.7,0.0,1056.440584,0.0
225,0.0,9.231886,40.580386,0.0,64.5624,34.87355,0.0,0.414776,0.0,22.25452,0.0,1863.69,0.0,1056.442195,0.0
226,0.0,9.232662,40.584662,0.0,64.5624,34.88041,0.0,0.414812,0.0,22.26079,0.0,1863.69,0.0,1056.443765,0.0
227,0.0,9.233418,40.588918,0.0,64.5623,34.88724,0.0,0.414848,0.0,22.26686,0.0,1863.69,0.0,1056.435306,0.0
228,0.0,9.234164,40.593064,0.0,64.5623,34.89384,0.0,0.414884,0.0,22.27292,0.0,1863.68,0.0,1056.436716,0.0
229,0.0,9.234888,40.597088,0.0,64.5622,34.90032,0.0,0.414918,0.0,22.27877,0.0,1863.68,0.0,1056.438206,0.0
230,0.0,9.235611,40.601111,0.0,64.5622,34.90667,0.0,0.414951,0.0,22.28461,0.0,1863.68,0.0,1056.439665,0.0
231,0.0,9.236315,40.605015,0.0,64.5621,34.91288,0.0,0.414985,0.0,22.29025,0.0,1863.68,0.0,1056.441085,0.0
232,0.0,9.237007,40.608807,0.0,64.5621,34.91898,0.0,0.415017,0.0,22.29588,0.0,1863.67,0.0,1056.442394,0.0
233,0.0,9.237679,40.612579,0.0,64.5621,34.92504,0.0,0.415049,0.0,22.3013,0.0,1863.67,0.0,1056.443763,0.0
234,0.0,9.23834,40.61624,0.0,64.562,34.93098,0.0,0.41508,0.0,22.30672,0.0,1863.67,0.0,1056.445112,0.0
235,0.0,9.238991,40.619891,0.0,64.562,34.93679,0.0,0.415111,0.0,22.31193,0.0,1863.66,0.0,1056.446431,0.0
236,0.0,9.239632,40.623432,0.0,64.5619,34.94238,0.0,0.415142,0.0,22.31714,0.0,1863.66,0.0,1056.44773,0.0
237,0.0,9.240261,40.626861,0.0,64.5619,34.94805,0.0,0.415171,0.0,22.32214,0.0,1863.66,0.0,1056.438908,0.0
238,0.0,9.240879,40.630279,0.0,64.5618,34.95339,0.0,0.415199,0.0,22.32714,0.0,1863.66,0.0,1056.440156,0.0
239,0.0,9.241479,40.633679,0.0,64.5618,34.9588,0.0,0.415229,0.0,22.33203,0.0,1863.65,0.0,1056.441375,0.0
240,0.0,9.242067,40.636967,0.0,64.5618,34.9641,0.0,0.415257,0.0,22.33681,0.0,1863.65,0.0,1056.442583,0.0
241,0.0,9.242653,40.640153,0.0,64.5617,34.96927,0.0,0.415283,0.0,22.34149,0.0,1863.65,0.0,1056.44376,0.0
242,0.0,9.24322,40.64332,0.0,64.5617,34.97431,0.0,0.41531,0.0,22.34616,0.0,1863.65,0.0,1056.444908,0.0
243,0.0,9.243777,40.646377,0.0,64.5617,34.97924,0.0,0.415337,0.0,22.35064,0.0,1863.65,0.0,1056.445946,0.0
244,0.0,9.244323,40.649423,0.0,64.5616,34.98414,0.0,0.415363,0.0,22.3551,0.0,1863.64,0.0,1056.447053,0.0
245,0.0,9.244858,40.652458,0.0,64.5616,34.98893,0.0,0.415388,0.0,22.35946,0.0,1863.64,0.0,1056.44815,0.0
246,0.0,9.245392,40.655392,0.0,64.5615,34.99359,0.0,0.415412,0.0,22.36372,0.0,1863.64,0.0,1056.449217,0.0
247,0.0,9.245907,40.658207,0.0,64.5615,34.99823,0.0,0.415437,0.0,22.36787,0.0,1863.64,0.0,1056.450264,0.0
248,0.0,9.246411,40.661011,0.0,64.5615,35.00265,0.0,0.415461,0.0,22.37202,0.0,1863.63,0.0,1056.451291,0.0
249,0.0,9.246915,40.663815,0.0,64.5614,35.00706,0.0,0.415485,0.0,22.37606,0.0,1863.63,0.0,1056.442208,0.0
250,0.0,9.247398,40.666498,0.0,64.5614,35.01144,0.0,0.415508,0.0,22.37999,0.0,1863.63,0.0,1056.443195,0.0
251,0.0,9.24788,40.66918,0.0,64.5614,35.01571,0.0,0.41553,0.0,22.38392,0.0,1863.63,0.0,1056.444171,0.0
252,0.0,9.248352,40.671752,0.0,64.5614,35.01996,0.0,0.415552,0.0,22.38774,0.0,1863.63,0.0,1056.445127,0.0
253,0.0,9.248815,40.674315,0.0,64.5613,35.02389,0.0,0.415575,0.0,22.39146,0.0,1863.62,0.0,1056.446064,0.0
254,0.0,9.249266,40.676866,0.0,64.5613,35.028,0.0,0.415596,0.0,22.39507,0.0,1863.62,0.0,1056.44698,0.0
255,0.0,9.249717,40.679317,0.0,64.5613,35.0319,0.0,0.415617,0.0,22.39867,0.0,1863.62,0.0,1056.447886,0.0
256,0.0,9.250157,40.681757,0.0,64.5612,35.03578,0.0,0.415637,0.0,22.40217,0.0,1863.62,0.0,1056.448672,0.0
257,0.0,9.250588,40.684188,0.0,64.5612,35.03954,0.0,0.415658,0.0,22.40566,0.0,1863.62,0.0,1056.449538,0.0
258,0.0,9.251007,40.686507,0.0,64.5612,35.04339,0.0,0.415677,0.0,22.40906,0.0,1863.62,0.0,1056.450393,0.0
259,0.0,9.251417,40.688717,0.0,64.5612,35.04702,0.0,0.415697,0.0,22.41236,0.0,1863.61,0.0,1056.451229,0.0
260,0.0,9.251815,40.691015,0.0,64.5611,35.05053,0.0,0.415715,0.0,22.41566,0.0,1863.61,0.0,1056.452044,0.0
261,0.0,9.252215,40.693215,0.0,64.5611,35.05412,0.0,0.415735,0.0,22.41886,0.0,1863.61,0.0,1056.45284,0.0
262,0.0,9.252603,40.695303,0.0,64.5611,35.0575,0.0,0.415753,0.0,22.42206,0.0,1863.61,0.0,1056.453625,0.0
263,0.0,9.252981,40.697381,0.0,64.5611,35.06097,0.0,0.415771,0.0,22.42516,0.0,1863.61,0.0,1056.4543,0.0
264,0.0,9.253348,40.699448,0.0,64.561,35.06422,0.0,0.415788,0.0,22.42817,0.0,1863.61,0.0,1056.445055,0.0
265,0.0,9.253706,40.701506,0.0,64.561,35.06745,0.0,0.415806,0.0,22.43118,0.0,1863.61,0.0,1056.44579,0.0
266,0.0,9.254053,40.703453,0.0,64.561,35.07066,0.0,0.415823,0.0,22.4341,0.0,1863.6,0.0,1056.446505,0.0
267,0.0,9.2544,40.7054,0.0,64.561,35.07377,0.0,0.41584,0.0,22.43699,0.0,1863.6,0.0,1056.44722,0.0
268,0.0,9.254745,40.707245,0.0,64.5609,35.07686,0.0,0.415855,0.0,22.43977,0.0,1863.6,0.0,1056.447914,0.0
269,0.0,9.255082,40.709182,0.0,64.5609,35.07985,0.0,0.415872,0.0,22.44253,0.0,1863.6,0.0,1056.448609,0.0
270,0.0,9.255417,40.711017,0.0,64.5609,35.08282,0.0,0.415887,0.0,22.44528,0.0,1863.6,0.0,1056.449283,0.0
271,0.0,9.255753,40.712853,0.0,64.5609,35.08569,0.0,0.415903,0.0,22.44791,0.0,1863.6,0.0,1056.449958,0.0
272,0.0,9.256088,40.714688,0.0,64.5608,35.08854,0.0,0.415918,0.0,22.45052,0.0,1863.6,0.0,1056.450612,0.0
273,0.0,9.256412,40.716412,0.0,64.5608,35.09139,0.0,0.415932,0.0,22.45301,0.0,1863.59,0.0,1056.451166,0.0
274,0.0,9.256748,40.718248,0.0,64.5608,35.09413,0.0,0.415948,0.0,22.45547,0.0,1863.59,0.0,1056.451811,0.0
275,0.0,9.257082,40.719982,0.0,64.5608,35.09686,0.0,0.415962,0.0,22.45789,0.0,1863.59,0.0,1056.452445,0.0
276,0.0,9.257406,40.721806,0.0,64.5608,35.09949,0.0,0.415976,0.0,22.46028,0.0,1863.59,0.0,1056.453079,0.0
277,0.0,9.25771,40.72341,0.0,64.5607,35.10218,0.0,0.41599,0.0,22.46259,0.0,1863.59,0.0,1056.453673,0.0
278,0.0,9.257913,40.724913,0.0,64.5607,35.1046,0.0,0.416003,0.0,22.465,0.0,1863.59,0.0,1056.454197,0.0
279,0.0,9.258146,40.726346,0.0,64.5607,35.10702,0.0,0.416016,0.0,22.46732,0.0,1863.59,0.0,1056.45472,0.0
280,0.0,9.258459,40.727759,0.0,64.5607,35.10949,0.0,0.416029,0.0,22.46959,0.0,1863.59,0.0,1056.455294,0.0
281,0.0,9.258732,40.729232,0.0,64.5607,35.11194,0.0,0.416042,0.0,22.47179,0.0,1863.58,0.0,1056.455848,0.0
282,0.0,9.259004,40.730704,0.0,64.5607,35.11418,0.0,0.416054,0.0,22.47393,0.0,1863.58,0.0,1056.456391,0.0
283,0.0,9.259257,40.732157,0.0,64.5606,35.1166,0.0,0.416067,0.0,22.47607,0.0,1863.58,0.0,1056.456915,0.0
284,0.0,9.259508,40.733608,0.0,64.5606,35.11881,0.0,0.416078,0.0,22.47811,0.0,1863.58,0.0,1056.457328,0.0
285,0.0,9.259761,40.735061,0.0,64.5606,35.12102,0.0,0.416091,0.0,22.48012,0.0,1863.58,0.0,1056.457842,0.0
286,0.0,9.260002,40.736402,0.0,64.5606,35.12321,0.0,0.416102,0.0,22.48213,0.0,1863.58,0.0,1056.448335,0.0
287,0.0,9.260253,40.737753,0.0,64.5606,35.1254,0.0,0.416113,0.0,22.48405,0.0,1863.58,0.0,1056.448828,0.0
288,0.0,9.260484,40.738984,0.0,64.5606,35.12747,0.0,0.416124,0.0,22.48606,0.0,1863.58,0.0,1056.449301,0.0
289,0.0,9.260716,40.740316,0.0,64.5605,35.12954,0.0,0.416136,0.0,22.48788,0.0,1863.58,0.0,1056.449775,0.0
290,0.0,9.260947,40.741547,0.0,64.5605,35.1315,0.0,0.416147,0.0,22.48979,0.0,1863.58,0.0,1056.450238,0.0
291,0.0,9.261167,40.742767,0.0,64.5605,35.13345,0.0,0.416157,0.0,22.49159,0.0,1863.57,0.0,1056.450691,0.0
292,0.0,9.261388,40.743988,0.0,64.5605,35.13539,0.0,0.416168,0.0,22.4933,0.0,1863.57,0.0,1056.451134,0.0
293,0.0,9.261607,40.745207,0.0,64.5605,35.13732,0.0,0.416177,0.0,22.4951,0.0,1863.57,0.0,1056.451566,0.0
294,0.0,9.261817,40.746417,0.0,64.5605,35.13925,0.0,0.416187,0.0,22.4968,0.0,1863.57,0.0,1056.451999,0.0
295,0.0,9.262017,40.747517,0.0,64.5605,35.14106,0.0,0.416197,0.0,22.4985,0.0,1863.57,0.0,1056.452412,0.0
296,0.0,9.262227,40.748627,0.0,64.5604,35.14287,0.0,0.416207,0.0,22.5001,0.0,1863.57,0.0,1056.452825,0.0
297,0.0,9.262426,40.749726,0.0,64.5604,35.14467,0.0,0.416216,0.0,22.50179,0.0,1863.57,0.0,1056.453228,0.0
298,0.0,9.262615,40.750815,0.0,64.5604,35.14637,0.0,0.416225,0.0,22.50339,0.0,1863.57,0.0,1056.45353,0.0
299,0.0,9.262814,40.751914,0.0,64.5604,35.14805,0.0,0.416234,0.0,22.50488,0.0,1863.57,0.0,1056.453913,0.0
300,0.0,9.263003,40.752903,0.0,64.5604,35.14973,0.0,0.416243,0.0,22.50647,0.0,1863.57,0.0,1056.454295,0.0
301,0.0,9.263182,40.753982,0.0,64.5604,35.1514,0.0,0.416252,0.0,22.50796,0.0,1863.57,0.0,1056.454668,0.0
302,0.0,9.26336,40.75496,0.0,64.5604,35.15296,0.0,0.41626,0.0,22.50935,0.0,1863.57,0.0,1056.45503,0.0
303,0.0,9.263539,40.755939,0.0,64.5604,35.15462,0.0,0.416269,0.0,22.51083,0.0,1863.57,0.0,1056.455393,0.0
304,0.0,9.263717,40.756917,0.0,64.5603,35.15607,0.0,0.416277,0.0,22.51221,0.0,1863.56,0.0,1056.455745,0.0
305,0.0,9.263885,40.757885,0.0,64.5603,35.15762,0.0,0.416285,0.0,22.5136,0.0,1863.56,0.0,1056.456097,0.0
306,0.0,9.264053,40.758753,0.0,64.5603,35.15905,0.0,0.416293,0.0,22.51498,0.0,1863.56,0.0,1056.45643,0.0
307,0.0,9.264221,40.759721,0.0,64.5603,35.16048,0.0,0.416301,0.0,22.51636,0.0,1863.56,0.0,1056.456762,0.0
308,0.0,9.264378,40.760578,0.0,64.5603,35.16201,0.0,0.416308,0.0,22.51763,0.0,1863.56,0.0,1056.457094,0.0
309,0.0,9.264546,40.761446,0.0,64.5603,35.16343,0.0,0.416316,0.0,22.51891,0.0,1863.56,0.0,1056.457416,0.0
310,0.0,9.264693,40.762293,0.0,64.5603,35.16474,0.0,0.416323,0.0,22.52018,0.0,1863.56,0.0,1056.457728,0.0
311,0.0,9.26485,40.76315,0.0,64.5603,35.16615,0.0,0.41633,0.0,22.52146,0.0,1863.56,0.0,1056.45804,0.0
312,0.0,9.264997,40.763997,0.0,64.5603,35.16735,0.0,0.416337,0.0,22.52263,0.0,1863.56,0.0,1056.458342,0.0
313,0.0,9.265144,40.764844,0.0,64.5603,35.16874,0.0,0.416344,0.0,22.5238,0.0,1863.56,0.0,1056.458634,0.0
314,0.0,9.265291,40.765591,0.0,64.5602,35.17003,0.0,0.416351,0.0,22.52497,0.0,1863.56,0.0,1056.458926,0.0
315,0.0,9.265428,40.766428,0.0,64.5602,35.17122,0.0,0.416358,0.0,22.52614,0.0,1863.56,0.0,1056.459218,0.0
316,0.0,9.265574,40.767174,0.0,64.5602,35.17249,0.0,0.416364,0.0,22.5273,0.0,1863.56,0.0,1056.45949,0.0
317,0.0,9.265701,40.767901,0.0,64.5602,35.17367,0.0,0.416371,0.0,22.52837,0.0,1863.56,0.0,1056.459772,0.0
318,0.0,9.265837,40.768637,0.0,64.5602,35.17484,0.0,0.416377,0.0,22.52943,0.0,1863.56,0.0,1056.459944,0.0
319,0.0,9.265973,40.769373,0.0,64.5602,35.1761,0.0,0.416383,0.0,22.53049,0.0,1863.56,0.0,1056.460205,0.0
320,0.0,9.266099,40.770099,0.0,64.5602,35.17716,0.0,0.416389,0.0,22.53156,0.0,1863.55,0.0,1056.460467,0.0
321,0.0,9.266225,40.770825,0.0,64.5602,35.17831,0.0,0.416395,0.0,22.53262,0.0,1863.55,0.0,1056.460719,0.0
322,0.0,9.266351,40.771451,0.0,64.5602,35.17936,0.0,0.416401,0.0,22.53358,0.0,1863.55,0.0,1056.460971,0.0
323,0.0,9.266467,40.772167,0.0,64.5602,35.1805,0.0,0.416407,0.0,22.53463,0.0,1863.55,0.0,1056.451212,0.0
324,0.0,9.266593,40.772793,0.0,64.5602,35.18154,0.0,0.416413,0.0,22.53559,0.0,1863.55,0.0,1056.451454,0.0
325,0.0,9.266707,40.773407,0.0,64.5602,35.18248,0.0,0.416417,0.0,22.53655,0.0,1863.55,0.0,1056.451695,0.0
326,0.0,9.266823,40.774123,0.0,64.5601,35.18351,0.0,0.416423,0.0,22.5374,0.0,1863.55,0.0,1056.451927,0.0
327,0.0,9.266928,40.774728,0.0,64.5601,35.18463,0.0,0.416428,0.0,22.53836,0.0,1863.55,0.0,1056.452148,0.0
328,0.0,9.267044,40.775344,0.0,64.5601,35.18555,0.0,0.416434,0.0,22.53921,0.0,1863.55,0.0,1056.45237,0.0
329,0.0,9.267148,40.775948,0.0,64.5601,35.18647,0.0,0.416438,0.0,22.54016,0.0,1863.55,0.0,1056.452591,0.0
330,0.0,9.267254,40.776454,0.0,64.5601,35.18739,0.0,0.416444,0.0,22.54101,0.0,1863.55,0.0,1056.452813,0.0
331,0.0,9.267359,40.777059,0.0,64.5601,35.18829,0.0,0.416449,0.0,22.54186,0.0,1863.55,0.0,1056.453014,0.0
332,0.0,9.267464,40.777664,0.0,64.5601,35.1893,0.0,0.416454,0.0,22.54271,0.0,1863.55,0.0,1056.453226,0.0
333,0.0,9.267568,40.778168,0.0,64.5601,35.1901,0.0,0.416458,0.0,22.54346,0.0,1863.55,0.0,1056.453427,0.0
334,0.0,9.267663,40.778763,0.0,64.5601,35.191,0.0,0.416463,0.0,22.54431,0.0,1863.55,0.0,1056.453628,0.0
335,0.0,9.267758,40.779258,0.0,64.5601,35.19179,0.0,0.416468,0.0,22.54505,0.0,1863.55,0.0,1056.45382,0.0
336,0.0,9.267852,40.779752,0.0,64.5601,35.19268,0.0,0.416472,0.0,22.5458,0.0,1863.55,0.0,1056.454011,0.0
337,0.0,9.267946,40.780346,0.0,64.5601,35.19347,0.0,0.416476,0.0,22.54664,0.0,1863.55,0.0,1056.454202,0.0
338,0.0,9.26804,40.78084,0.0,64.5601,35.19435,0.0,0.41648,0.0,22.54739,0.0,1863.55,0.0,1056.454383,0.0
339,0.0,9.268125,40.781325,0.0,64.5601,35.19513,0.0,0.416485,0.0,22.54803,0.0,1863.55,0.0,1056.454565,0.0
340,0.0,9.268219,40.781819,0.0,64.5601,35.19591,0.0,0.416489,0.0,22.54877,0.0,1863.55,0.0,1056.454746,0.0
341,0.0,9.268303,40.782303,0.0,64.5601,35.19668,0.0,0.416493,0.0,22.54951,0.0,1863.55,0.0,1056.454917,0.0
342,0.0,9.268387,40.782787,0.0,64.56,35.19735,0.0,0.416497,0.0,22.55015,0.0,1863.55,0.0,1056.455088,0.0
343,0.0,9.268471,40.783171,0.0,64.56,35.19812,0.0,0.416501,0.0,22.55079,0.0,1863.55,0.0,1056.455259,0.0
344,0.0,9.268555,40.783655,0.0,64.56,35.19888,0.0,0.416505,0.0,22.55153,0.0,1863.54,0.0,1056.45542,0.0
345,0.0,9.268628,40.784128,0.0,64.56,35.19954,0.0,0.416508,0.0,22.55217,0.0,1863.54,0.0,1056.455581,0.0
346,0.0,9.268712,40.784512,0.0,64.56,35.2003,0.0,0.416512,0.0,22.55281,0.0,1863.54,0.0,1056.455742,0.0
347,0.0,9.268786,40.784986,0.0,64.56,35.20096,0.0,0.416516,0.0,22.55344,0.0,1863.54,0.0,1056.455904,0.0
348,0.0,9.26886,40.78536,0.0,64.56,35.20161,0.0,0.41652,0.0,22.55398,0.0,1863.54,0.0,1056.456055,0.0
349,0.0,9.268934,40.785734,0.0,64.56,35.20226,0.0,0.416524,0.0,22.55462,0.0,1863.54,0.0,1056.456206,0.0
350,0.0,9.269007,40.786207,0.0,64.56,35.2029,0.0,0.416527,0.0,22.55525,0.0,1863.54,0.0,1056.456247,0.0
351,0.0,9.26908,40.78658,0.0,64.56,35.20355,0.0,0.41653,0.0,22.55579,0.0,1863.54,0.0,1056.456398,0.0
352,0.0,9.269153,40.786953,0.0,64.56,35.20419,0.0,0.416533,0.0,22.55642,0.0,1863.54,0.0,1056.456538,0.0
353,0.0,9.269216,40.787316,0.0,64.56,35.20473,0.0,0.416536,0.0,22.55695,0.0,1863.54,0.0,1056.456679,0.0
354,0.0,9.269289,40.787689,0.0,64.56,35.20536,0.0,0.416539,0.0,22.55748,0.0,1863.54,0.0,1056.45681,0.0
355,0.0,9.269353,40.788053,0.0,64.56,35.20589,0.0,0.416543,0.0,22.55802,0.0,1863.54,0.0,1056.456941,0.0
356,0.0,9.269416,40.788416,0.0,64.56,35.20653,0.0,0.416546,0.0,22.55855,0.0,1863.54,0.0,1056.457082,0.0
357,0.0,9.269479,40.788779,0.0,64.56,35.20715,0.0,0.416549,0.0,22.55908,0.0,1863.54,0.0,1056.457203,0.0
358,0.0,9.269542,40.789142,0.0,64.56,35.20768,0.0,0.416552,0.0,22.55961,0.0,1863.54,0.0,1056.457334,0.0
359,0.0,9.269605,40.789505,0.0,64.56,35.2082,0.0,0.416555,0.0,22.56004,0.0,1863.54,0.0,1056.457455,0.0
360,0.0,9.269667,40.789867,0.0,64.56,35.20872,0.0,0.416557,0.0,22.56057,0.0,1863.54,0.0,1056.457575,0.0
361,0.0,9.26972,40.79012,0.0,64.56,35.20924,0.0,0.41656,0.0,22.56099,0.0,1863.54,0.0,1056.457696,0.0
362,0.0,9.269783,40.790483,0.0,64.56,35.20976,0.0,0.416563,0.0,22.56152,0.0,1863.54,0.0,1056.457817,0.0
363,0.0,9.269836,40.790736,0.0,64.56,35.21027,0.0,0.416566,0.0,22.56195,0.0,1863.54,0.0,1056.457928,0.0
364,0.0,9.269899,40.791099,0.0,64.5599,35.21078,0.0,0.416569,0.0,22.56248,0.0,1863.54,0.0,1056.458039,0.0
365,0.0,9.269951,40.791351,0.0,64.5599,35.21129,0.0,0.416571,0.0,22.5629,0.0,1863.54,0.0,1056.458149,0.0
366,0.0,9.270003,40.791703,0.0,64.5599,35.2117,0.0,0.416573,0.0,22.56333,0.0,1863.54,0.0,1056.45826,0.0
367,0.0,9.270056,40.791956,0.0,64.5599,35.21221,0.0,0.416576,0.0,22.56375,0.0,1863.54,0.0,1056.458371,0.0
368,0.0,9.270108,40.792308,0.0,64.5599,35.21271,0.0,0.416578,0.0,22.56418,0.0,1863.54,0.0,1056.458471,0.0
369,0.0,9.270161,40.792561,0.0,64.5599,35.21311,0.0,0.416581,0.0,22.5646,0.0,1863.54,0.0,1056.458572,0.0
370,0.0,9.270213,40.792813,0.0,64.5599,35.21352,0.0,0.416583,0.0,22.56503,0.0,1863.54,0.0,1056.458683,0.0
371,0.0,9.270255,40.793055,0.0,64.5599,35.21391,0.0,0.416585,0.0,22.56535,0.0,1863.54,0.0,1056.458773,0.0
372,0.0,9.270308,40.793408,0.0,64.5599,35.21441,0.0,0.416588,0.0,22.56577,0.0,1863.54,0.0,1056.458874,0.0
373,0.0,9.27035,40.79365,0.0,64.5599,35.2149,0.0,0.41659,0.0,22.5662,0.0,1863.54,0.0,1056.458965,0.0
374,0.0,9.270402,40.793902,0.0,64.5599,35.2152,0.0,0.416592,0.0,22.56652,0.0,1863.54,0.0,1056.459065,0.0
375,0.0,9.270444,40.794144,0.0,64.5599,35.21559,0.0,0.416594,0.0,22.56694,0.0,1863.54,0.0,1056.459156,0.0
376,0.0,9.270487,40.794387,0.0,64.5599,35.21608,0.0,0.416597,0.0,22.56726,0.0,1863.54,0.0,1056.459247,0.0
377,0.0,9.270528,40.794628,0.0,64.5599,35.21636,0.0,0.416598,0.0,22.56758,0.0,1863.54,0.0,1056.459327,0.0
378,0.0,9.270581,40.794881,0.0,64.5599,35.21685,0.0,0.416601,0.0,22.568,0.0,1863.54,0.0,1056.459418,0.0
379,0.0,9.270622,40.795122,0.0,64.5599,35.21713,0.0,0.416602,0.0,22.56832,0.0,1863.54,0.0,1056.459498,0.0
380,0.0,9.270654,40.795354,0.0,64.5599,35.21752,0.0,0.416604,0.0,22.56864,0.0,1863.54,0.0,1056.459589,0.0
381,0.0,9.270696,40.795496,0.0,64.5599,35.2179,0.0,0.416606,0.0,22.56896,0.0,1863.54,0.0,1056.459669,0.0
382,0.0,9.270738,40.795738,0.0,64.5599,35.21828,0.0,0.416608,0.0,22.56928,0.0,1863.54,0.0,1056.45975,0.0
383,0.0,9.270779,40.795979,0.0,64.5599,35.21855,0.0,0.416609,0.0,22.5696,0.0,1863.54,0.0,1056.45982,0.0
384,0.0,9.270812,40.796212,0.0,64.5599,35.21883,0.0,0.416612,0.0,22.56992,0.0,1863.54,0.0,1056.459901,0.0
385,0.0,9.270853,40.796353,0.0,64.5599,35.21931,0.0,0.416613,0.0,22.57024,0.0,1863.54,0.0,1056.459981,0.0
386,0.0,9.270885,40.796585,0.0,64.5599,35.21958,0.0,0.416615,0.0,22.57055,0.0,1863.54,0.0,1056.460052,0.0
387,0.0,9.270926,40.796826,0.0,64.5599,35.21985,0.0,0.416616,0.0,22.57077,0.0,1863.54,0.0,1056.460122,0.0
388,0.0,9.270959,40.796959,0.0,64.5599,35.22022,0.0,0.416619,0.0,22.57109,0.0,1863.54,0.0,1056.460193,0.0
389,0.0,9.271,40.7972,0.0,64.5599,35.22049,0.0,0.41662,0.0,22.5714,0.0,1863.54,0.0,1056.460263,0.0
