,cAMP_on,free_Ca2+,all_Ca2+,PKAa?,CDK5!_,CK1u~?,PP2Ap~?,PP2Aca_!,PP2C!_,PP2Ba~?,PDEp~?,DARPP_unphosph~?,D34*~?,D75*~?,D137*~?,cAMP,free_Ca,Ca*,PKA,_CDK5,CK1u,PP2AP,PP2A*Ca,_PP2C,PP2Bactive,PDEP,D,T34,T75,S137
534,477.0,1837.0,2681.0,45.0,71.0,41.0,2.0,44.0,58.0,200.0,538.0,33.0,2889.0,837.0,2944.0,43.04380598,1953.52407182,1954.44942907,56.0099418,66.4242659,39.6821569,4.005205019,33.74138068,59.172353,199.932531458,585.1775153,4.69517,2947.2101633,785.552161697,2989.39603356
535,467.0,2127.0,2976.0,44.0,67.0,41.0,1.0,49.0,53.0,200.0,535.0,31.0,2889.0,833.0,2946.0,42.56429342,2195.83771083,2196.99292668,55.7299443,66.4539598,39.6876605,4.004918793,41.97791581,59.16853,199.932994432,583.3079421,4.58714,2946.6830556,783.219014625,2989.64173481
536,458.0,2311.0,3160.0,43.0,67.0,47.0,2.0,49.0,60.0,200.0,534.0,26.0,2892.0,824.0,2948.0,42.09979533,2303.26041967,2304.56584487,55.4543518,66.536154,39.6865706,3.99880441,47.36195271,59.166292,199.933407463,581.4734337,4.48869,2946.18589631,777.354019533,2989.89623941
537,452.0,951.0,1800.0,45.0,61.0,41.0,6.0,49.0,60.0,200.0,523.0,27.0,2893.0,807.0,2948.0,41.64947863,1016.52112605,1017.77599677,55.1832247,66.6329173,39.6792088,3.979091395,44.65566818,59.167954,199.926080079,579.663985,4.3938,2945.69467768,770.664876074,2990.1352215
538,447.0,412.0,1248.0,44.0,66.0,35.0,8.0,38.0,62.0,199.0,514.0,31.0,2890.0,776.0,2952.0,41.21213694,462.933624947,464.000876947,54.9167484,66.679455,39.6639744,3.944118633,36.45468251,59.17354,199.885582928,577.8665895,4.29341,2945.21674109,767.638940431,2990.36840866
539,439.0,188.0,1007.0,44.0,73.0,39.0,4.0,21.0,54.0,199.0,506.0,30.0,2887.0,757.0,2955.0,40.78736123,221.601170449,222.614951449,54.6546934,66.6561212,39.6339083,3.905048583,27.95487757,59.179552,199.697258959,576.0752435,4.18548,2944.7496878,769.502845472,2990.59649783
540,436.0,86.0,888.0,41.0,72.0,35.0,1.0,12.0,61.0,195.0,522.0,26.0,2891.0,779.0,2958.0,40.37446849,114.785570424,116.323197424,54.3967661,66.5735031,39.5534976,3.868804585,20.73249974,59.185218,198.939000154,574.2939452,4.07171,2944.29281615,775.487323099,2990.8206564
541,434.0,1392.0,2215.0,41.0,74.0,34.0,1.0,23.0,62.0,200.0,517.0,22.0,2894.0,789.0,2959.0,39.97337652,1399.11214401,1399.74384572,54.1424762,66.4620694,39.5923499,3.846835788,23.91047185,59.18593,199.92989654,572.5266942,3.95838,2943.83095935,783.158943778,2991.02938889
542,430.0,1896.0,2727.0,40.0,66.0,36.0,0.0,31.0,62.0,200.0,509.0,22.0,2892.0,783.0,2961.0,39.58396114,1953.55848668,1954.44682512,53.8914818,66.4097195,39.622809,3.844705079,33.79601703,59.181395,199.932311308,570.7934924,3.85583,2943.38557623,786.467570737,2991.24301792
543,425.0,2164.0,3011.0,39.0,78.0,47.0,1.0,47.0,59.0,200.0,511.0,20.0,2895.0,785.0,2965.0,39.20598795,2195.88731478,2196.99687913,53.6438857,66.4370713,39.63910589,3.846286445,42.05007273,59.177442,199.93294751,569.0983389,3.76526,2942.94364422,784.329936105,2991.44519462
544,414.0,2365.0,3221.0,41.0,67.0,47.0,1.0,56.0,64.0,200.0,499.0,17.0,2895.0,777.0,2968.0,38.8386829,2303.32630092,2304.58060526,53.3997752,66.5172645,39.64728149,3.842237675,47.44191264,59.175146,199.932870637,567.4342301,3.68277,2942.52189677,778.633033762,2991.65074567
545,406.0,999.0,1854.0,40.0,63.0,45.0,1.0,55.0,65.0,200.0,492.0,16.0,2896.0,763.0,2970.0,38.48158649,1016.58097549,1017.78738422,53.1592971,66.6122933,39.64775419,3.825080248,44.72604425,59.176624,199.925958754,565.7921621,3.60334,2942.10595834,772.086732442,2991.84499785
546,399.0,442.0,1281.0,40.0,72.0,43.0,5.0,39.0,58.0,200.0,498.0,17.0,2896.0,771.0,2971.0,38.1338921,462.980313949,464.008177549,52.9227619,66.6574566,39.63912469,3.793181529,36.50592072,59.182096,199.885767627,564.15813,3.51945,2941.69833001,769.180604086,2992.03254615
547,392.0,205.0,1028.0,41.0,71.0,41.0,2.0,27.0,63.0,198.0,486.0,19.0,2896.0,797.0,2971.0,37.79499578,221.631936972,222.615790972,52.6897202,66.6327981,39.61474621,3.757240052,27.98875445,59.187959,199.697660145,562.5281311,3.42945,2941.29896558,771.145147677,2992.21644815
548,387.0,109.0,905.0,41.0,63.0,34.0,5.0,14.0,58.0,191.0,484.0,18.0,2897.0,822.0,2972.0,37.46470689,114.804380883,116.320267883,52.4600895,66.5490149,39.53912771,3.723912965,20.75330764,59.193537,198.937908967,560.9031645,3.33479,2940.89970684,777.214903662,2992.39078641
549,382.0,1360.0,2183.0,40.0,53.0,34.0,1.0,23.0,58.0,200.0,484.0,16.0,2900.0,831.0,2972.0,37.14277322,1399.13580741,1399.74384757,52.233602,66.4366323,39.58200118,3.704242618,23.94092456,59.194118,199.930038854,559.29123,3.2406,2940.50512459,784.959775492,2992.56315273
550,378.0,1884.0,2724.0,39.0,75.0,39.0,4.0,40.0,53.0,200.0,481.0,14.0,2901.0,845.0,2973.0,36.82940264,1953.58176162,1954.43722958,52.009612,66.3835565,39.61595847,3.703617185,33.84778873,59.189303,199.932615829,557.7093301,3.15542,2940.11722981,788.326744024,2992.73449298
551,372.0,2138.0,2981.0,39.0,56.0,50.0,5.0,43.0,55.0,200.0,483.0,12.0,2903.0,811.0,2975.0,36.52441255,2195.93273075,2197.00165648,51.788371,66.4103213,39.63524481,3.7065621,42.11603156,59.185128,199.932885686,556.1604642,3.08022,2939.73446249,786.233019016,2992.89954215
552,362.0,2202.0,3047.0,39.0,70.0,46.0,3.0,45.0,60.0,200.0,481.0,12.0,2899.0,816.0,2977.0,36.22736197,2303.37699761,2304.58576334,51.570143,66.4901418,39.64589362,3.704066644,47.51454163,59.182666,199.933249248,554.6406297,3.01175,2939.36765754,780.570802892,2993.06705456
553,358.0,972.0,1815.0,39.0,64.0,55.0,0.0,43.0,65.0,200.0,488.0,10.0,2902.0,823.0,2979.0,35.93762014,1016.63544868,1017.7986854,51.3548613,66.5849406,39.64851998,3.688908569,44.79105089,59.184034,199.925712625,553.1398238,2.94587,2939.00678236,774.049334544,2993.22622993
554,352.0,391.0,1223.0,38.0,68.0,54.0,3.0,32.0,62.0,200.0,483.0,11.0,2900.0,809.0,2979.0,35.65467602,463.023380318,464.016210918,51.1427811,66.629935,39.64182492,3.659479784,36.55489882,59.189352,199.885970647,551.6450424,2.87639,2938.64644145,771.162947091,2993.37390514
555,349.0,201.0,1026.0,36.0,68.0,51.0,1.0,31.0,65.0,197.0,480.0,10.0,2900.0,816.0,2980.0,35.3781999,221.66390449,222.62130549,50.9338343,66.6051544,39.61897016,3.626082544,28.02258221,59.195109,199.697418281,550.1512836,2.80195,2938.29461351,773.143528335,2993.5213814
556,345.0,102.0,916.0,35.0,67.0,61.0,2.0,22.0,56.0,196.0,470.0,9.0,2901.0,815.0,2981.0,35.10799213,114.825628999,116.322797999,50.727616,66.5210999,39.54458272,3.5951203,20.77543076,59.200527,198.937054475,548.660547,2.72379,2937.94616286,779.226628265,2993.66549274
557,337.0,1343.0,2172.0,36.0,68.0,53.0,1.0,29.0,62.0,200.0,456.0,10.0,2898.0,818.0,2983.0,34.8439542,1399.1592904,1399.7462323,50.5239254,66.4085536,39.58873143,3.577304937,23.97031692,59.200889,199.930543192,547.1788326,2.64605,2937.60827173,786.982029659,2993.81644989
558,334.0,1933.0,2767.0,36.0,70.0,50.0,2.0,34.0,57.0,200.0,454.0,10.0,2898.0,822.0,2983.0,34.58621073,1953.62163984,1954.44770139,50.3223856,66.3553166,39.62364746,3.577825517,33.8951033,59.195992,199.93213911,545.725143,2.57578,2937.26125793,790.351203987,2993.95340234
559,330.0,2199.0,3045.0,36.0,65.0,43.0,2.0,46.0,60.0,200.0,455.0,8.0,2898.0,833.0,2984.0,34.33468494,2195.97320912,2197.00572687,50.1231714,66.3822406,39.64378697,3.581806833,42.17578346,59.19168,199.933252388,544.302478,2.51376,2936.92147536,788.255063401,2994.08876318
560,326.0,2266.0,3116.0,36.0,72.0,46.0,1.0,50.0,60.0,200.0,463.0,9.0,2895.0,835.0,2984.0,34.08912261,2303.4322222,2304.60013977,49.926402,66.4622943,39.6551771,3.580518836,47.58029689,59.188925,199.932922445,542.9048355,2.4573,2936.58233828,782.583789911,2994.21356085
561,325.0,1031.0,1877.0,36.0,70.0,48.0,3.0,46.0,54.0,200.0,463.0,9.0,2898.0,828.0,2984.0,33.84913153,1016.6864176,1017.81091431,49.7320936,66.5573734,39.65843023,3.566986353,44.85024044,59.190242,199.925455623,541.5252134,2.403,2936.25877617,776.051577176,2994.3418166
562,320.0,474.0,1310.0,34.0,71.0,45.0,4.0,36.0,56.0,200.0,459.0,7.0,2898.0,820.0,2986.0,33.61411946,463.064768472,464.026165372,49.5405733,66.6026088,39.65224688,3.539616672,36.60010566,59.195448,199.886386117,540.1476084,2.34578,2935.94111989,773.153150649,2994.46609179
563,315.0,216.0,1042.0,34.0,64.0,52.0,6.0,26.0,58.0,200.0,450.0,9.0,2897.0,812.0,2986.0,33.38380399,221.693639592,222.627342592,49.351688,66.5778957,39.62989613,3.50834702,28.05432929,59.201031,199.697226049,538.770019,2.28455,2935.6272666,775.123337399,2994.58766413
564,312.0,108.0,919.0,30.0,64.0,46.0,1.0,15.0,56.0,198.0,449.0,8.0,2899.0,825.0,2986.0,33.15815929,114.846251545,116.326786545,49.1651254,66.4939793,39.55581884,3.4793775702,20.79649523,59.206309,198.93649973,537.393445,2.22033,2935.31448316,781.19722151,2994.70602069
565,310.0,1334.0,2155.0,32.0,81.0,33.0,3.0,21.0,64.0,200.0,450.0,8.0,2900.0,836.0,2986.0,32.93722822,1399.17136521,1399.73933113,48.9806786,66.3813684,39.60033318,3.4630809676,23.99768205,59.206562,199.93027413,536.0248868,2.15647,2934.99850553,788.942869728,2994.81943462
566,305.0,1941.0,2779.0,31.0,59.0,48.0,2.0,38.0,55.0,200.0,454.0,6.0,2904.0,828.0,2986.0,32.72102496,1953.64801677,1954.4475738,48.7980527,66.3283487,39.6356018,3.464514115,33.93815044,59.201483,199.933092045,534.6803466,2.09876,2934.68549118,792.29867296,2994.93289099
567,303.0,2185.0,3027.0,31.0,61.0,41.0,4.0,42.0,63.0,200.0,446.0,6.0,2903.0,823.0,2986.0,32.50954094,2196.0189354,2197.01859219,48.6173033,66.3554901,39.65588955,3.469293821,42.22985054,59.197021,199.933196325,533.3648247,2.04784,2934.36789232,790.185403316,2995.03497261
568,302.0,2251.0,3103.0,32.0,71.0,50.0,3.0,52.0,57.0,200.0,439.0,6.0,2905.0,849.0,2986.0,32.30272289,2303.48229064,2304.61332008,48.4385979,66.4359311,39.66751863,3.469002976,47.63986379,59.194248,199.932920229,532.0733194,2.00148,2934.0622942,784.494561435,2995.1393404
569,301.0,1004.0,1849.0,32.0,68.0,55.0,0.0,45.0,53.0,200.0,437.0,6.0,2904.0,828.0,2987.0,32.10003422,1016.73208035,1017.82156702,48.26207,66.5313191,39.67099872,3.456809143,44.90414604,59.19538,199.925295697,530.7968289,1.95692,2933.77061371,777.94149272,2995.2474864
570,299.0,428.0,1265.0,31.0,72.0,53.0,2.0,37.0,65.0,200.0,432.0,5.0,2907.0,844.0,2987.0,31.90109113,463.101059395,464.034032895,48.0880075,66.5769342,39.66503033,3.431189408,36.64138361,59.200435,199.885979064,529.5213505,1.90999,2933.47160694,775.022459652,2995.33983888
571,296.0,219.0,1037.0,32.0,72.0,55.0,2.0,22.0,56.0,198.0,434.0,6.0,2907.0,852.0,2988.0,31.70573542,221.720408991,222.632685992,47.9159784,66.5524461,39.64278867,3.4017409685,28.08346008,59.205992,199.69738549,528.243883,1.8598,2933.18603187,776.975313819,2995.44068326
572,291.0,110.0,916.0,32.0,61.0,45.0,2.0,14.0,64.0,196.0,428.0,6.0,2908.0,841.0,2988.0,31.51391008,114.865367877,116.330913877,47.7461037,66.4686051,39.56872546,3.3744789378,20.81606559,59.211071,198.935647468,526.9654265,1.8072,2932.89921851,783.034739056,2995.53780925
573,288.0,1372.0,2192.0,31.0,71.0,41.0,2.0,20.0,59.0,200.0,428.0,6.0,2905.0,856.0,2989.0,31.32562994,1399.19164303,1399.74240786,47.5780702,66.3561573,39.61331763,3.3594679762,24.02276421,59.211245,199.930026865,525.6939812,1.75492,2932.60948541,790.767904361,2995.63189592
574,286.0,1906.0,2741.0,30.0,67.0,45.0,3.0,35.0,60.0,200.0,422.0,5.0,2910.0,861.0,2989.0,31.14103874,1953.68121544,1954.45671795,47.4114501,66.3031798,39.64865362,3.3616259464,33.97741512,59.206007,199.932667665,524.4445496,1.70768,2932.31157085,794.107140581,2995.71629675
575,281.0,2120.0,2971.0,32.0,62.0,44.0,2.0,51.0,59.0,200.0,415.0,5.0,2911.0,848.0,2989.0,30.96027134,2196.06052715,2197.03033291,47.2464932,66.3306409,39.66910531,3.367056928,42.27904078,59.20141,199.933473671,523.2221317,1.66599,2932.02067443,791.973622009,2995.8022731
576,277.0,2318.0,3174.0,32.0,65.0,48.0,2.0,56.0,61.0,200.0,424.0,5.0,2909.0,828.0,2989.0,30.78291327,2303.52783427,2304.62532547,47.0832681,66.411467,39.68079059,3.367558011,47.69407694,59.198528,199.933778621,522.0217264,1.62805,2931.74304782,786.261617692,2995.8933203
577,271.0,1014.0,1862.0,32.0,66.0,41.0,3.0,48.0,60.0,200.0,432.0,5.0,2906.0,804.0,2990.0,30.60890777,1016.77678601,1017.83441205,46.921901,66.5073655,39.68431742,3.356505362,44.95329317,59.199576,199.925726594,520.834332,1.59158,2931.4672864,779.685916056,2995.976977
578,266.0,475.0,1304.0,30.0,67.0,46.0,1.0,29.0,62.0,200.0,428.0,6.0,2903.0,823.0,2990.0,30.43780875,463.136532723,464.043627723,46.7626164,66.5532516,39.67838601,3.332391136,36.67916568,59.20457,199.885991325,519.6479464,1.55319,2931.19386271,776.747307441,2996.05587428
579,263.0,216.0,1039.0,30.0,68.0,52.0,1.0,23.0,63.0,200.0,416.0,5.0,2904.0,843.0,2992.0,30.26942961,221.745349806,222.638114806,46.6052557,66.5289788,39.6560763,3.3045294544,28.11022907,59.209989,199.696688105,518.4575686,1.51217,2930.92146275,778.682609259,2996.13210322
580,260.0,115.0,930.0,30.0,72.0,43.0,4.0,17.0,69.0,199.0,416.0,5.0,2902.0,855.0,2992.0,30.10379496,114.88314199,116.33504799,46.4496672,66.4453136,39.58214919,3.2787415702,20.83408968,59.214947,198.934860643,517.2651986,1.46919,2930.65685298,784.726090493,2996.21494124
581,256.0,55.0,840.0,30.0,81.0,40.0,3.0,13.0,66.0,186.0,409.0,5.0,2903.0,853.0,2992.0,29.94075455,67.738395496,70.966295496,46.2958167,66.320573,39.35069675,3.257227197,15.181016976,59.219833,196.795559779,516.0748366,1.42505,2930.38336119,793.674739782,2996.28792481
582,252.0,46.0,808.0,30.0,76.0,35.0,3.0,8.0,64.0,178.0,405.0,5.0,2904.0,853.0,2993.0,29.78052171,47.2500642323,53.1419812323,46.1435967,66.1727706,38.84959366,3.2400882303,11.010814773,59.225467,193.298525458,514.8894828,1.38034,2930.10830995,804.399280021,2996.35526943
583,249.0,50.0,782.0,29.0,67.0,28.0,2.0,6.0,63.0,168.0,400.0,5.0,2906.0,859.0,2993.0,29.622876,37.4541293999,45.8219643999,45.9929479,66.0155356,38.14010474,3.2265412759,8.024302725,59.232253,189.506932452,513.7121373,1.33587,2929.84986671,816.007595293,2996.43094834
584,246.0,36.0,751.0,29.0,77.0,27.0,1.0,3.0,64.0,159.0,389.0,5.0,2907.0,860.0,2993.0,29.46782656,31.8622334836,42.2047684836,45.843946,65.857442,37.37832158,3.2156397806,5.912371496,59.239925,185.949539062,512.5448002,1.29242,2929.59250855,827.857734378,2996.49541621
585,243.0,32.0,731.0,30.0,67.0,30.0,2.0,1.0,61.0,153.0,389.0,4.0,2907.0,860.0,2993.0,29.31540721,28.235353201,40.163840101,45.6963418,65.7039722,36.6643678,3.206554851,4.424375488,59.248349,182.675057356,511.3884712,1.25053,2929.34248064,839.522186135,2996.55234821
586,241.0,26.0,708.0,30.0,68.0,30.0,5.0,0.0,61.0,146.0,385.0,4.0,2907.0,877.0,2994.0,29.16550136,25.7080916128,38.9568506128,45.5503581,65.5581756,36.03388112,3.19862306083,3.375779399,59.257203,179.635912708,510.2441503,1.21049,2929.11912319,850.733847048,2996.6192386
587,237.0,20.0,691.0,30.0,68.0,35.0,2.0,1.0,57.0,142.0,385.0,4.0,2908.0,898.0,2994.0,29.01804684,23.8679383507,38.2496546507,45.4057208,65.4219803,35.49035666,3.1913897687,2.635290515,59.266279,176.788767339,509.1108372,1.17237,2928.90275502,861.337278303,2996.67525892
588,236.0,19.0,673.0,30.0,67.0,33.0,3.0,0.0,58.0,135.0,386.0,4.0,2908.0,895.0,2994.0,28.87299775,22.4846373983,37.8608095984,45.2625716,65.2962233,35.02437477,3.18454232845,2.1106937569,59.275572,174.10365442,507.9905317,1.13619,2928.70269518,871.250431186,2996.72924325
589,233.0,20.0,664.0,29.0,67.0,36.0,2.0,0.0,66.0,130.0,396.0,4.0,2907.0,897.0,2994.0,28.73030549,21.4167271406,37.6803356406,45.1207574,65.181121,34.62381337,3.17786600101,1.7374598826,59.284784,171.557478957,506.8822337,1.10186,2928.51846806,880.444901301,2996.78016281
590,231.0,19.0,649.0,28.0,69.0,34.0,4.0,0.0,53.0,123.0,395.0,4.0,2906.0,926.0,2994.0,28.58992222,20.5722561784,37.6378289784,44.9803346,65.0763901,34.27655247,3.17122973499,1.4705182694,59.294019,169.132061481,505.7849428,1.06928,2928.36073958,888.922712586,2996.83888047
591,229.0,26.0,642.0,29.0,70.0,34.0,2.0,0.0,56.0,125.0,389.0,4.0,2904.0,924.0,2994.0,28.45168317,19.8894677566,37.6869029566,44.8413277,64.9818374,33.97207533,3.16454337963,1.278384156,59.303087,166.814293342,504.6996588,1.03835,2928.20724493,896.707516138,2996.88321174
592,226.0,16.0,631.0,30.0,66.0,34.0,3.0,1.0,65.0,115.0,385.0,4.0,2903.0,937.0,2994.0,28.3155626,19.3257218568,37.7960105568,44.7036247,64.8965698,33.70136802,3.15777845006,1.1390111947,59.311994,164.593553704,503.6263815,1.00895,2928.08298854,903.835367129,2996.93838745
593,220.0,15.0,624.0,30.0,59.0,31.0,2.0,1.0,54.0,112.0,381.0,5.0,2901.0,946.0,2994.0,28.18160489,18.8510622548,37.9437432548,44.5672236,64.8201045,33.45741978,3.15089517283,1.036981278,59.320654,162.460227439,502.5641107,0.980958,2927.96341612,910.3472876,2996.9803905
594,218.0,18.0,616.0,28.0,65.0,33.0,0.0,0.0,62.0,109.0,382.0,5.0,2902.0,970.0,2994.0,28.04976351,18.4442511259,38.1152173259,44.4320629,64.7516487,33.23442177,3.14389674969,0.9614550902,59.329078,160.406573528,501.5128462,0.954268,2927.86634835,916.288379578,2997.02756123
595,215.0,19.0,610.0,28.0,65.0,31.0,0.0,1.0,60.0,103.0,382.0,5.0,2900.0,996.0,2994.0,27.91979461,18.0897965918,38.3002687918,44.2981749,64.6906103,33.027567,3.1367744951,0.9048105297,59.337479,158.425364158,500.4725878,0.928779,2927.78797347,921.704420793,2997.07654381
596,213.0,17.0,605.0,28.0,61.0,30.0,4.0,2.0,69.0,105.0,387.0,5.0,2901.0,997.0,2994.0,27.7917517,17.7763962947,38.4916752947,44.1656493,64.6361971,32.83345026,3.12953156201,0.8616950507,59.34547,156.511863819,499.4423352,0.904397,2927.71312143,926.640332332,2997.11280153
597,210.0,15.0,599.0,28.0,62.0,27.0,4.0,2.0,55.0,104.0,395.0,4.0,2901.0,1026.0,2995.0,27.66570232,17.4958264725,38.6845284725,44.0341853,64.5878171,32.64886696,3.12219851171,0.8283202888,59.353163,154.660928805,498.4220884,0.881038,2927.66200224,931.138009715,2997.15729491
598,209.0,22.0,585.0,28.0,70.0,22.0,1.0,1.0,54.0,95.0,402.0,3.0,2901.0,1013.0,2995.0,27.54141087,17.2416623161,38.8753437161,43.9040105,64.5449784,32.47181377,3.11477632749,0.8019867946,59.360673,152.867766611,497.412847,0.858625,2927.62158663,935.236607733,2997.19743782
599,207.0,20.0,583.0,28.0,77.0,31.0,3.0,1.0,63.0,95.0,392.0,3.0,2899.0,1012.0,2996.0,27.4189237,17.009374219,39.061948819,43.7749376,64.50708956,32.30038785,3.1072748909,0.7807828161,59.367912,151.128935735,496.4126109,0.83709,2927.59733671,938.974270683,2997.23954842
600,206.0,14.0,581.0,28.0,67.0,27.0,2.0,1.0,63.0,100.0,389.0,3.0,2898.0,1004.0,2996.0,27.29811556,16.7951967902,39.2427487902,43.6471607,64.47356894,32.13328702,3.09970272847,0.7633558647,59.374992,149.440705077,495.42338,0.816371,2927.58805412,942.38267124,2997.28288651
601,204.0,20.0,575.0,28.0,62.0,23.0,3.0,1.0,62.0,98.0,395.0,3.0,2900.0,1001.0,2996.0,27.17915475,16.5963488922,39.4167408922,43.5203601,64.44400535,31.96940942,3.09208509669,0.7487336685,59.381826,147.800124636,494.4421541,0.796414,2927.58352957,945.494769371,2997.31795623
602,201.0,17.0,576.0,26.0,68.0,28.0,2.0,1.0,54.0,98.0,394.0,3.0,2901.0,1003.0,2996.0,27.06170591,16.4106338081,39.5833135081,43.3947821,64.4180073,31.8080537,3.08443121685,0.7362263083,59.388325,146.204614212,493.470933,0.777168,2927.58941813,948.338983187,2997.350871
603,200.0,17.0,574.0,25.0,62.0,26.0,1.0,1.0,64.0,92.0,381.0,2.0,2902.0,991.0,2996.0,26.94592476,16.2362356478,39.7421392478,43.2703051,64.39519384,31.64851839,3.07674179803,0.7253222998,59.394801,144.651434005,492.5087167,0.758589,2927.61642157,950.939377303,2997.39319374
604,198.0,21.0,578.0,26.0,69.0,19.0,1.0,1.0,56.0,91.0,381.0,3.0,2903.0,994.0,2996.0,26.83179844,16.0717735516,39.8930290516,43.1469492,64.37526392,31.49040265,3.06903795872,0.7156442749,59.400965,143.138474518,491.5555048,0.740639,2927.64766674,953.321827992,2997.42837826
605,196.0,14.0,563.0,26.0,62.0,27.0,2.0,1.0,60.0,95.0,386.0,2.0,2901.0,1008.0,2997.0,26.71908409,15.9161766018,40.0362062018,43.0245967,64.35792634,31.33340541,3.06133281832,0.7069239045,59.406926,141.663706251,490.6102974,0.72328,2927.68891378,955.504947984,2997.46272688
606,195.0,19.0,551.0,25.0,73.0,33.0,0.0,0.0,61.0,87.0,400.0,2.0,2901.0,1015.0,2997.0,26.60795685,15.768250727,40.171572227,42.9032823,64.34288032,31.17732606,3.053616868,0.698968733,59.412795,140.225129805,489.6740942,0.70648,2927.73752896,957.509048636,2997.49434869
607,192.0,14.0,552.0,23.0,68.0,27.0,1.0,0.0,69.0,87.0,386.0,2.0,2901.0,999.0,2997.0,26.4982866,15.6274488917,40.2993768917,42.7830822,64.32983502,31.02186375,3.04590447239,0.6916327643,59.418382,138.821125551,488.7458952,0.69021,2927.79889692,959.352059097,2997.52876446
608,189.0,10.0,540.0,24.0,66.0,24.0,2.0,0.0,49.0,80.0,375.0,1.0,2902.0,1014.0,2997.0,26.3900471,15.4930651067,40.4199120067,42.66390751,64.31858962,30.86721801,3.03820350447,0.6848112392,59.423896,137.450214109,487.8267003,0.674444,2927.86460592,961.048201693,2997.55839043
609,188.0,10.0,534.0,24.0,63.0,24.0,3.0,0.0,58.0,79.0,375.0,0.0,2900.0,1024.0,2997.0,26.2831277,15.3644164943,40.5332926943,42.5456704,64.30906327,30.71298811,3.03052411343,0.6784217319,59.429144,136.110776112,486.9145092,0.659156,2927.93724566,962.612206647,2997.58607073
610,186.0,19.0,532.0,22.0,60.0,21.0,0.0,1.0,64.0,82.0,367.0,0.0,2902.0,1002.0,2997.0,26.17767319,15.2411378868,40.6399522868,42.42846878,64.30084532,30.55947362,3.02286773158,0.6723994402,59.434336,134.801542019,486.0113219,0.644325,2928.01741674,964.057200921,2997.61292032
611,180.0,17.0,518.0,22.0,66.0,21.0,0.0,1.0,59.0,77.0,365.0,0.0,2901.0,981.0,2997.0,26.07348134,15.1226782621,40.7399387621,42.31221602,64.29404521,30.40647405,3.01523087941,0.6666941237,59.439279,133.521112201,485.1151383,0.62993,2928.11391392,965.393813594,2997.64817328
612,178.0,18.0,509.0,22.0,71.0,16.0,2.0,1.0,56.0,66.0,368.0,0.0,2900.0,969.0,2997.0,25.97063275,15.008791308,40.833704608,42.19700026,64.28837218,30.2540889,3.00763084234,0.6612593827,59.444181,132.268487249,484.2269583,0.615952,2928.20553319,966.632768104,2997.67086312
613,177.0,11.0,496.0,22.0,62.0,18.0,1.0,1.0,61.0,68.0,362.0,1.0,2901.0,983.0,2997.0,25.86908109,14.8990498525,40.9215221525,42.08263942,64.28372567,30.10221775,3.00005498121,0.6560685804,59.448949,131.042587442,483.3457818,0.602374,2928.30907841,967.782790754,2997.69831525
